"EVENT_TYPE","FILE_NAME","KEY","ID","COUNT_FROM_CED","COUNT_FROM_DB","EventsToBeProcessed","Eventsalready_processed","STATUS","Comments"
"SMS_FAIL","30336_SMS_FAIL_20200130_085101.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"SMS_FAIL","30336_SMS_FAIL_20200130_085101.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"MMS_FAILED","30336_MMS_FAILED_20200130_085101.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"MMS_FAILED","30336_MMS_FAILED_20200130_085101.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"WEBPUSH_BUTTON_CLICKED","30336_WEBPUSH_BUTTON_CLICKED_20200130_085101.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"WEBPUSH_BUTTON_CLICKED","30336_WEBPUSH_BUTTON_CLICKED_20200130_085101.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"SKIPPED","30336_SKIPPED_20200130_085101.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"SKIPPED","30336_SKIPPED_20200130_085101.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"PUSH_INBOX_SENT","30336_PUSH_INBOX_SENT_20200130_085101.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"PUSH_INBOX_SENT","30336_PUSH_INBOX_SENT_20200130_085101.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"FORM_STATE","30336_FORM_STATE_20200130_085101.txt","FORM_ID","12341","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"FORM_STATE","30336_FORM_STATE_20200130_085101.txt","FORM_ID","12342","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"CONVERT","30336_CONVERT_20200130_085101.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"CONVERT","30336_CONVERT_20200130_085101.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"FAIL","30336_FAIL_20200130_085100.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"FAIL","30336_FAIL_20200130_085100.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"PUSH_BUTTON_CLICKED","30336_PUSH_BUTTON_CLICKED_20200130_085101.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"PUSH_BUTTON_CLICKED","30336_PUSH_BUTTON_CLICKED_20200130_085101.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"DYNAMIC_CONTENT","30336_DYNAMIC_CONTENT_20200130_085101.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"DYNAMIC_CONTENT","30336_DYNAMIC_CONTENT_20200130_085101.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"CUSTOM_CHANNEL_FAILED","30336_CUSTOM_CHANNEL_FAILED_20200130_085101.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"CUSTOM_CHANNEL_FAILED","30336_CUSTOM_CHANNEL_FAILED_20200130_085101.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"PUSH_SENT","30336_PUSH_SENT_20200130_085101.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"PUSH_SENT","30336_PUSH_SENT_20200130_085101.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"PUSH_OPT_OUT","30336_PUSH_OPT_OUT_20200130_085101.txt","RIID","300015411","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"PUSH_OPT_OUT","30336_PUSH_OPT_OUT_20200130_085101.txt","RIID","300015612","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"SENT","30336_SENT_20200130_085100.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"SENT","30336_SENT_20200130_085100.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"SMS_OPT_OUT","30336_SMS_OPT_OUT_20200130_085101.txt","RIID","300015411","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"SMS_OPT_OUT","30336_SMS_OPT_OUT_20200130_085101.txt","RIID","300015612","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"BOUNCE","30336_BOUNCE_20200130_085100.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"BOUNCE","30336_BOUNCE_20200130_085100.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"PUSH_CLICKED","30336_PUSH_CLICKED_20200130_085101.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"PUSH_CLICKED","30336_PUSH_CLICKED_20200130_085101.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"WEBPUSH_CONVERTED","30336_WEBPUSH_CONVERTED_20200130_085101.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"WEBPUSH_CONVERTED","30336_WEBPUSH_CONVERTED_20200130_085101.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"SMS_DELIVERED","30336_SMS_DELIVERED_20200130_085101.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"SMS_DELIVERED","30336_SMS_DELIVERED_20200130_085101.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"FORM","30336_FORM_20200130_085101.txt","FORM_ID","12341","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"FORM","30336_FORM_20200130_085101.txt","FORM_ID","12342","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"HOLDOUT_GROUP","30336_HOLDOUT_GROUP_20200130_085101.txt","PROGRAM_ID","12345","4","8","4","4","Pass","Count for the ID Match. However there are 4 records to be processed yet"
"APPCLOUD_SKIPPED","30336_APPCLOUD_SKIPPED_20200130_085101.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"APPCLOUD_SKIPPED","30336_APPCLOUD_SKIPPED_20200130_085101.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"SMS_SENT","30336_SMS_SENT_20200130_085101.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"SMS_SENT","30336_SMS_SENT_20200130_085101.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"WEBPUSH_CLOSED","30336_WEBPUSH_CLOSED_20200130_085101.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"WEBPUSH_CLOSED","30336_WEBPUSH_CLOSED_20200130_085101.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
