"EVENT_TYPE","FILE_NAME","KEY","ID","COUNT_FROM_CED","COUNT_FROM_DB","EventsToBeProcessed","Eventsalready_processed","STATUS","Comments"
"DYNAMIC_CONTENT","30336_DYNAMIC_CONTENT_20200130_085101.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"DYNAMIC_CONTENT","30336_DYNAMIC_CONTENT_20200130_085101.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"CUSTOM_CHANNEL_FAILED","30336_CUSTOM_CHANNEL_FAILED_20200130_085101.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"CUSTOM_CHANNEL_FAILED","30336_CUSTOM_CHANNEL_FAILED_20200130_085101.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"PUSH_SENT","30336_PUSH_SENT_20200130_085101.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"PUSH_SENT","30336_PUSH_SENT_20200130_085101.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"PUSH_OPT_OUT","30336_PUSH_OPT_OUT_20200130_085101.txt","RIID","300015612","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"PUSH_OPT_OUT","30336_PUSH_OPT_OUT_20200130_085101.txt","RIID","300015411","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"SENT","30336_SENT_20200130_085100.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"SENT","30336_SENT_20200130_085100.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"SMS_OPT_OUT","30336_SMS_OPT_OUT_20200130_085101.txt","RIID","300015612","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"SMS_OPT_OUT","30336_SMS_OPT_OUT_20200130_085101.txt","RIID","300015411","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"BOUNCE","30336_BOUNCE_20200130_085100.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"BOUNCE","30336_BOUNCE_20200130_085100.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"PUSH_CLICKED","30336_PUSH_CLICKED_20200130_085101.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"PUSH_CLICKED","30336_PUSH_CLICKED_20200130_085101.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"WEBPUSH_CONVERTED","30336_WEBPUSH_CONVERTED_20200130_085101.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"WEBPUSH_CONVERTED","30336_WEBPUSH_CONVERTED_20200130_085101.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"SMS_DELIVERED","30336_SMS_DELIVERED_20200130_085101.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"SMS_DELIVERED","30336_SMS_DELIVERED_20200130_085101.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"FORM","30336_FORM_20200130_085101.txt","FORM_ID","12342","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"FORM","30336_FORM_20200130_085101.txt","FORM_ID","12341","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"HOLDOUT_GROUP","30336_HOLDOUT_GROUP_20200130_085101.txt","PROGRAM_ID","12345","4","8","4","4","Pass","Count for the ID Match. However there are 4 records to be processed yet"
"APPCLOUD_SKIPPED","30336_APPCLOUD_SKIPPED_20200130_085101.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"APPCLOUD_SKIPPED","30336_APPCLOUD_SKIPPED_20200130_085101.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"SMS_SENT","30336_SMS_SENT_20200130_085101.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"SMS_SENT","30336_SMS_SENT_20200130_085101.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"WEBPUSH_CLOSED","30336_WEBPUSH_CLOSED_20200130_085101.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"WEBPUSH_CLOSED","30336_WEBPUSH_CLOSED_20200130_085101.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"WEBPUSH_OPT_OUT","30336_WEBPUSH_OPT_OUT_20200130_085101.txt","RIID","300015612","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"WEBPUSH_OPT_OUT","30336_WEBPUSH_OPT_OUT_20200130_085101.txt","RIID","300015411","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"MMS_SKIPPED","30336_MMS_SKIPPED_20200130_085101.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"MMS_SKIPPED","30336_MMS_SKIPPED_20200130_085101.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"COMPLAINT","30336_COMPLAINT_20200130_085101.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"COMPLAINT","30336_COMPLAINT_20200130_085101.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"WEBPUSH_OPT_IN","30336_WEBPUSH_OPT_IN_20200130_085101.txt","RIID","300015612","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"WEBPUSH_OPT_IN","30336_WEBPUSH_OPT_IN_20200130_085101.txt","RIID","300015411","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"PUSH_OPT_IN","30336_PUSH_OPT_IN_20200130_085101.txt","RIID","300015612","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"PUSH_OPT_IN","30336_PUSH_OPT_IN_20200130_085101.txt","RIID","300015411","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"SMS_OPT_IN","30336_SMS_OPT_IN_20200130_085101.txt","RIID","300015612","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"SMS_OPT_IN","30336_SMS_OPT_IN_20200130_085101.txt","RIID","300015411","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"OPT_OUT","30336_OPT_OUT_20200130_085101.txt","RIID","300015612","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"OPT_OUT","30336_OPT_OUT_20200130_085101.txt","RIID","300015411","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"MMS_SENT","30336_MMS_SENT_20200130_085101.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"MMS_SENT","30336_MMS_SENT_20200130_085101.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"OPT_IN","30336_OPT_IN_20200130_085101.txt","RIID","300015612","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"OPT_IN","30336_OPT_IN_20200130_085101.txt","RIID","300015411","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"PROGRAM_STATE","30336_PROGRAM_STATE_20200130_085101.txt","PROGRAM_ID","12345","4","8","4","4","Pass","Count for the ID Match. However there are 4 records to be processed yet"
"SMS_CLICK","30336_SMS_CLICK_20200130_085101.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"SMS_CLICK","30336_SMS_CLICK_20200130_085101.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"SMS_MO_FW_SENT","30336_SMS_MO_FW_SENT_20200130_085101.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"SMS_MO_FW_SENT","30336_SMS_MO_FW_SENT_20200130_085101.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"PUSH_FAILED","30336_PUSH_FAILED_20200130_085101.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"PUSH_FAILED","30336_PUSH_FAILED_20200130_085101.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"WEBPUSH_SKIPPED","30336_WEBPUSH_SKIPPED_20200130_085101.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"WEBPUSH_SKIPPED","30336_WEBPUSH_SKIPPED_20200130_085101.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"WEBPUSH_FAILED","30336_WEBPUSH_FAILED_20200130_085101.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"WEBPUSH_FAILED","30336_WEBPUSH_FAILED_20200130_085101.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"SMS_RECEIVED","30336_SMS_RECEIVED_20200130_085101.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"SMS_RECEIVED","30336_SMS_RECEIVED_20200130_085101.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"WEBPUSH_BOUNCED","30336_WEBPUSH_BOUNCED_20200130_085101.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"WEBPUSH_BOUNCED","30336_WEBPUSH_BOUNCED_20200130_085101.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"LAUNCH_STATE","30336_LAUNCH_STATE_20200130_085101.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"LAUNCH_STATE","30336_LAUNCH_STATE_20200130_085101.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"PUSH_SKIPPED","30336_PUSH_SKIPPED_20200130_085101.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"PUSH_SKIPPED","30336_PUSH_SKIPPED_20200130_085101.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"SMS_SKIPPED","30336_SMS_SKIPPED_20200130_085101.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"SMS_SKIPPED","30336_SMS_SKIPPED_20200130_085101.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"PUSH_UNINSTALL","30336_PUSH_UNINSTALL_20200130_085101.txt","RIID","300015612","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"PUSH_UNINSTALL","30336_PUSH_UNINSTALL_20200130_085101.txt","RIID","300015411","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"PUSH_OPENED","30336_PUSH_OPENED_20200130_085101.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"PUSH_OPENED","30336_PUSH_OPENED_20200130_085101.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"SMS_CONVERT","30336_SMS_CONVERT_20200130_085101.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"SMS_CONVERT","30336_SMS_CONVERT_20200130_085101.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"WEBPUSH_OPENED","30336_WEBPUSH_OPENED_20200130_085101.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"WEBPUSH_OPENED","30336_WEBPUSH_OPENED_20200130_085101.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"PUSH_BOUNCED","30336_PUSH_BOUNCED_20200130_085101.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"PUSH_BOUNCED","30336_PUSH_BOUNCED_20200130_085101.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"WEBPUSH_SENT","30336_WEBPUSH_SENT_20200130_085101.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"WEBPUSH_SENT","30336_WEBPUSH_SENT_20200130_085101.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"OPEN","30336_OPEN_20200130_085100.txt","LAUNCH_ID","654321","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
"OPEN","30336_OPEN_20200130_085100.txt","LAUNCH_ID","123456","2","4","2","2","Pass","Count for the ID Match. However there are 2 records to be processed yet"
